sale_id,date_key,outlet_id,item_id,customer_id,quantity,revenue,avg_rating,discount_pct
11987,20231106,1,4,26,2,855.7,3.78,29.34
11988,20231106,5,11,152,9,3547.17,4.54,16.48
11989,20231106,5,3,189,7,2825.62,1.33,12.65
11990,20231106,10,9,121,3,1003.44,4.58,22.38
11991,20231106,4,25,63,4,699.24,2.89,6.09
11992,20231106,6,26,200,5,1136.6,4.95,28.56
11993,20231106,5,9,138,5,1672.4,3.17,15.19
11994,20231106,7,2,165,1,274.89,1.66,17.96
11995,20231106,3,13,14,7,1024.8,3.38,8.06
11996,20231106,5,27,81,1,113.46,2.52,12.04
11997,20231106,1,14,95,6,529.92,4.74,17.69
11998,20231106,9,3,101,5,2018.3,4.47,24.61
11999,20231106,9,26,100,8,1818.56,4.96,28.81
12000,20231106,9,24,180,1,424.0,1.67,0.54
12001,20231106,8,3,3,8,3229.28,3.02,24.3
12002,20231106,7,18,116,2,622.02,1.45,9.32
12003,20231106,7,18,113,6,1866.06,3.9,14.63
12004,20231107,3,7,62,1,12.18,3.08,4.59
12005,20231107,9,25,169,7,1223.67,1.24,16.25
12006,20231107,1,16,48,1,56.31,3.53,2.17
12007,20231107,7,7,82,7,85.26,3.36,19.39
12008,20231107,5,10,198,8,666.88,2.52,15.96
12009,20231107,8,6,10,9,1378.26,3.31,5.57
12010,20231107,6,3,7,9,3632.94,2.56,13.61
12011,20231107,5,22,9,5,706.7,4.49,19.26
12012,20231107,2,23,143,1,283.08,2.9,24.11
12013,20231107,1,2,103,7,1924.23,4.97,18.09
12014,20231107,8,18,199,7,2177.07,2.23,13.0
12015,20231107,3,17,41,1,330.13,3.87,27.92
12016,20231107,2,9,81,2,668.96,2.03,27.15
12017,20231107,4,17,107,7,2310.91,4.58,23.88
12018,20231107,3,26,131,8,1818.56,2.65,7.94
12019,20231107,7,28,121,6,2101.56,2.76,27.26
12020,20231107,7,3,175,7,2825.62,1.36,26.77
12021,20231107,6,10,164,1,83.36,4.51,29.85
12022,20231107,8,18,118,2,622.02,3.77,2.71
12023,20231107,6,25,175,7,1223.67,3.72,11.42
12024,20231107,3,30,19,4,1456.72,4.65,4.58
12025,20231107,9,2,34,9,2474.01,4.61,1.5
12026,20231107,8,11,13,6,2364.78,1.9,18.88
12027,20231107,4,28,152,4,1401.04,3.08,8.56
12028,20231107,3,30,75,9,3277.62,3.47,7.98
12029,20231107,5,6,13,6,918.84,2.2,15.26
12030,20231107,9,14,43,7,618.24,2.02,7.1
12031,20231107,8,9,36,1,334.48,1.01,17.4
12032,20231107,4,13,26,9,1317.6,3.02,0.51
12033,20231107,3,17,72,3,990.39,3.36,5.56
12034,20231107,3,29,148,7,1521.8,2.96,21.8
12035,20231107,2,22,118,6,848.04,2.2,1.08
12036,20231107,8,9,155,9,3010.32,3.5,10.94
12037,20231107,7,4,56,3,1283.55,2.39,16.22
12038,20231107,3,13,137,4,585.6,3.08,3.46
12039,20231107,9,8,197,6,121.44,1.82,29.87
12040,20231107,5,3,119,9,3632.94,4.3,10.79
12041,20231107,3,7,98,2,24.36,3.16,3.55
12042,20231107,7,12,5,1,215.81,4.22,16.96
12043,20231107,9,20,115,7,2777.95,4.39,0.31
12044,20231107,7,3,152,8,3229.28,4.24,10.88
12045,20231107,2,9,62,1,334.48,3.01,14.75
12046,20231107,1,15,98,5,2035.4,1.48,23.29
12047,20231107,2,13,149,9,1317.6,2.98,6.54
12048,20231107,6,3,65,4,1614.64,2.45,29.81
12049,20231107,7,29,35,2,434.8,1.98,14.75
12050,20231107,8,21,25,3,547.98,2.4,26.13
12051,20231107,2,6,73,6,918.84,1.2,15.81
12052,20231107,3,12,173,4,863.24,4.19,27.87
12053,20231107,4,16,38,2,112.62,2.77,21.53
12054,20231107,10,27,68,6,680.76,3.08,9.45
12055,20231108,2,18,191,4,1244.04,3.27,12.29
12056,20231108,6,1,178,8,212.16,3.1,18.84
12057,20231108,8,1,128,7,185.64,3.15,1.29
12058,20231108,5,1,21,6,159.12,1.18,2.01
12059,20231108,8,7,64,2,24.36,3.56,6.39
12060,20231108,10,13,70,9,1317.6,4.09,10.39
12061,20231108,2,9,17,7,2341.36,1.95,17.55
12062,20231108,3,15,5,9,3663.72,1.01,26.62
12063,20231108,4,26,39,2,454.64,3.83,8.18
12064,20231108,3,1,176,3,79.56,2.51,18.1
12065,20231108,3,30,144,2,728.36,1.55,29.78
12066,20231108,9,30,132,1,364.18,3.58,22.56
12067,20231108,2,4,121,9,3850.65,4.91,3.35
12068,20231108,6,17,91,9,2971.17,1.91,3.73
12069,20231108,4,19,194,1,90.95,3.34,5.63
12070,20231108,7,16,61,9,506.79,1.02,1.01
12071,20231108,5,30,6,6,2185.08,3.74,4.39
12072,20231108,1,13,22,7,1024.8,3.28,14.38
12073,20231108,10,29,61,5,1087.0,4.66,25.47
12074,20231108,1,6,181,9,1378.26,1.57,12.06
12075,20231108,10,15,167,2,814.16,4.15,19.59
12076,20231108,7,8,191,3,60.72,2.84,15.97
12077,20231108,2,13,4,8,1171.2,1.65,4.71
12078,20231108,5,5,197,8,3799.04,4.05,29.1
12079,20231108,5,2,44,8,2199.12,4.29,13.06
12080,20231108,1,13,185,7,1024.8,2.84,4.49
12081,20231108,8,9,61,5,1672.4,2.18,21.13
12082,20231108,7,12,183,1,215.81,3.07,1.89
12083,20231108,7,29,116,1,217.4,2.07,9.85
12084,20231108,1,11,158,5,1970.65,1.38,15.2
12085,20231108,4,18,90,4,1244.04,2.34,11.17
12086,20231108,6,20,76,4,1587.4,3.65,7.34
12087,20231108,8,26,41,4,909.28,4.03,24.14
12088,20231108,6,12,198,2,431.62,1.96,27.35
12089,20231108,9,17,123,1,330.13,2.39,7.3
12090,20231108,1,15,101,3,1221.24,2.12,3.32
12091,20231108,10,5,8,5,2374.4,4.25,0.24
12092,20231108,6,5,113,7,3324.16,4.42,3.3
12093,20231108,6,11,62,8,3153.04,4.51,4.16
12094,20231108,5,23,196,6,1698.48,1.65,21.08
12095,20231108,6,15,141,9,3663.72,1.44,19.8
12096,20231108,1,6,134,3,459.42,2.16,5.28
12097,20231108,3,5,170,1,474.88,1.5,20.14
12098,20231108,1,5,63,9,4273.92,3.91,23.58
12099,20231108,4,29,122,6,1304.4,3.29,21.12
12100,20231108,1,29,92,4,869.6,1.37,28.48
12101,20231108,8,8,181,6,121.44,2.63,12.78
12102,20231108,10,5,24,1,474.88,4.54,23.54
12103,20231108,1,21,191,4,730.64,3.17,16.33
12104,20231108,4,13,193,2,292.8,2.14,26.7
12105,20231108,9,5,92,2,949.76,1.77,7.79
12106,20231109,8,24,140,3,1272.0,3.41,8.24
12107,20231109,7,18,29,7,2177.07,4.9,14.68
12108,20231109,5,2,100,3,824.67,3.5,0.1
12109,20231109,8,30,6,2,728.36,1.4,21.24
12110,20231109,9,27,142,2,226.92,4.2,22.67
12111,20231109,4,13,112,3,439.2,1.47,4.35
12112,20231109,8,6,20,7,1071.98,3.98,8.7
12113,20231109,5,23,21,8,2264.64,3.32,24.28
12114,20231109,1,11,11,2,788.26,2.65,6.24
12115,20231109,5,17,3,8,2641.04,4.57,19.54
12116,20231109,8,19,115,1,90.95,1.84,22.01
12117,20231109,2,29,166,5,1087.0,1.32,16.17
12118,20231109,2,4,81,9,3850.65,2.79,11.39
12119,20231109,9,8,38,2,40.48,1.07,12.09
12120,20231109,1,15,157,9,3663.72,3.64,27.54
12121,20231109,6,18,65,6,1866.06,4.53,24.9
12122,20231109,4,16,189,8,450.48,2.84,4.92
12123,20231109,7,17,192,7,2310.91,3.59,16.22
12124,20231109,8,9,103,5,1672.4,4.92,0.28
12125,20231109,2,9,10,8,2675.84,4.88,24.66
12126,20231109,5,20,83,6,2381.1,3.4,15.77
12127,20231109,6,30,66,2,728.36,3.7,15.64
12128,20231109,3,28,90,7,2451.82,1.24,5.6
12129,20231109,9,1,81,5,132.6,3.33,3.66
12130,20231109,5,20,157,4,1587.4,4.14,25.12
12131,20231109,1,15,48,9,3663.72,3.81,27.42
12132,20231109,2,16,74,4,225.24,1.02,5.9
12133,20231109,3,27,114,3,340.38,4.93,28.7
12134,20231109,2,15,128,9,3663.72,2.99,21.07
12135,20231109,3,9,112,1,334.48,4.38,24.52
12136,20231109,6,22,106,3,424.02,4.34,10.61
12137,20231109,7,20,59,3,1190.55,1.11,17.24
12138,20231109,3,14,83,7,618.24,1.36,12.01
12139,20231109,10,11,79,5,1970.65,4.52,13.18
12140,20231110,10,1,191,9,238.68,3.09,27.81
12141,20231110,6,8,179,3,60.72,1.71,24.06
12142,20231110,1,4,160,3,1283.55,4.24,23.44
12143,20231110,8,8,47,7,141.68,3.09,10.37
12144,20231110,1,30,124,1,364.18,2.22,24.76
12145,20231110,2,3,110,5,2018.3,2.43,2.07
12146,20231110,2,18,81,9,2799.09,1.93,18.9
12147,20231110,10,15,22,7,2849.56,4.38,21.53
12148,20231110,5,6,98,2,306.28,4.99,0.79
12149,20231110,6,17,66,3,990.39,3.31,1.72
12150,20231110,7,15,146,5,2035.4,2.58,2.39
12151,20231110,2,2,185,3,824.67,3.65,17.12
12152,20231110,10,28,125,5,1751.3,4.37,7.49
12153,20231110,9,5,187,7,3324.16,4.51,16.05
12154,20231110,7,22,178,6,848.04,1.12,18.42
12155,20231110,6,20,118,1,396.85,1.21,25.13
12156,20231110,3,12,95,2,431.62,1.26,5.08
12157,20231110,1,5,79,4,1899.52,1.84,27.5
12158,20231110,10,29,45,3,652.2,2.84,1.13
12159,20231110,3,21,131,4,730.64,5.0,17.17
12160,20231110,3,29,94,6,1304.4,2.9,26.72
12161,20231110,1,4,195,7,2994.95,1.84,3.95
12162,20231110,5,22,38,4,565.36,4.82,3.75
12163,20231110,4,11,15,2,788.26,2.01,5.76
12164,20231110,3,12,94,8,1726.48,4.46,29.6
12165,20231110,10,5,60,4,1899.52,1.25,10.93
12166,20231110,8,6,123,4,612.56,3.44,17.99
12167,20231110,5,15,194,4,1628.32,4.05,17.66
12168,20231110,6,13,23,3,439.2,2.93,19.97
12169,20231110,2,29,102,1,217.4,1.51,25.1
12170,20231111,4,12,18,4,863.24,2.01,14.63
12171,20231111,7,10,75,2,166.72,2.85,6.87
12172,20231111,10,11,193,7,2758.91,1.39,21.44
12173,20231111,7,18,103,5,1555.05,2.03,5.14
12174,20231111,8,12,34,6,1294.86,3.17,23.96
12175,20231111,1,30,96,5,1820.9,1.06,24.88
12176,20231111,2,3,162,6,2421.96,2.88,12.49
12177,20231111,8,13,91,7,1024.8,4.33,4.34
12178,20231111,8,10,39,2,166.72,3.67,21.96
12179,20231111,7,3,81,3,1210.98,3.39,20.65
12180,20231111,10,20,121,6,2381.1,3.59,3.66
12181,20231111,3,9,114,6,2006.88,2.25,14.24
12182,20231111,7,2,71,8,2199.12,3.58,26.33
12183,20231111,3,21,7,3,547.98,2.46,22.1
12184,20231111,10,29,37,5,1087.0,2.8,6.61
12185,20231111,9,5,157,2,949.76,2.01,19.49
12186,20231111,9,24,140,7,2968.0,3.84,27.86
12187,20231111,10,11,114,5,1970.65,3.55,14.3
12188,20231111,8,13,72,3,439.2,2.12,9.47
12189,20231111,5,19,179,8,727.6,2.8,17.83
12190,20231111,5,18,189,4,1244.04,4.91,17.47
12191,20231111,9,12,96,8,1726.48,4.3,3.22
12192,20231111,6,30,152,7,2549.26,3.67,9.5
12193,20231111,3,4,198,6,2567.1,1.07,17.01
12194,20231111,5,13,105,3,439.2,1.99,16.75
12195,20231111,9,8,104,8,161.92,5.0,27.37
12196,20231111,8,7,6,5,60.9,1.5,10.66
12197,20231111,1,6,135,1,153.14,3.3,5.09
12198,20231111,4,29,27,2,434.8,4.66,21.67
12199,20231111,10,8,13,5,101.2,1.75,13.95
12200,20231111,6,4,99,5,2139.25,4.21,19.54
12201,20231111,2,9,169,8,2675.84,1.51,16.38
12202,20231111,4,14,68,6,529.92,2.01,25.73
12203,20231111,3,20,61,8,3174.8,2.08,1.25
12204,20231111,8,4,94,5,2139.25,1.7,24.9
12205,20231111,5,6,169,3,459.42,2.2,19.88
12206,20231111,10,11,195,4,1576.52,2.94,0.27
12207,20231111,2,15,11,6,2442.48,3.49,5.89
12208,20231111,9,13,51,5,732.0,2.46,19.12
12209,20231111,2,26,66,6,1363.92,2.7,22.07
12210,20231111,9,23,187,3,849.24,1.97,26.03
12211,20231111,6,27,182,9,1021.14,1.34,4.18
12212,20231111,4,13,49,6,878.4,3.18,7.06
12213,20231111,1,13,19,6,878.4,1.11,12.99
12214,20231111,8,19,122,3,272.85,3.33,1.63
12215,20231111,9,4,73,5,2139.25,2.27,8.98
12216,20231111,1,25,150,5,874.05,2.17,26.76
12217,20231111,6,18,51,9,2799.09,2.14,5.64
12218,20231111,1,28,89,1,350.26,2.19,19.11
12219,20231111,4,9,45,1,334.48,3.66,21.66
12220,20231111,10,3,167,9,3632.94,2.09,0.21
12221,20231111,7,28,3,3,1050.78,2.54,1.51
12222,20231111,6,16,200,1,56.31,1.6,11.2
12223,20231111,7,13,113,7,1024.8,2.98,20.81
12224,20231111,6,4,11,3,1283.55,2.85,23.31
12225,20231111,7,10,6,7,583.52,2.22,1.16
12226,20231111,4,6,169,3,459.42,1.33,13.51
12227,20231111,10,12,48,9,1942.29,1.45,11.47
12228,20231111,10,20,29,3,1190.55,4.3,17.94
12229,20231112,10,28,186,8,2802.08,4.62,15.18
12230,20231112,9,14,25,7,618.24,4.03,22.99
12231,20231112,5,18,67,4,1244.04,4.18,23.96
12232,20231112,1,23,69,5,1415.4,1.81,16.79
12233,20231112,6,25,95,6,1048.86,4.25,16.84
12234,20231112,6,10,174,1,83.36,1.05,23.86
12235,20231112,8,8,187,1,20.24,3.07,14.77
12236,20231112,3,7,158,8,97.44,1.02,16.98
12237,20231112,10,27,2,8,907.68,1.2,9.35
12238,20231112,2,23,62,7,1981.56,3.53,23.23
12239,20231112,10,14,166,9,794.88,2.68,17.13
12240,20231112,5,28,23,8,2802.08,3.6,3.48
12241,20231112,6,10,196,1,83.36,1.73,3.46
12242,20231112,7,13,49,8,1171.2,4.78,26.37
12243,20231112,4,25,198,9,1573.29,3.33,9.23
12244,20231112,5,10,91,6,500.16,4.09,28.04
12245,20231112,3,23,75,1,283.08,1.03,8.92
12246,20231112,6,28,54,9,3152.34,2.92,10.67
12247,20231112,6,25,95,1,174.81,2.89,19.8
12248,20231112,4,7,4,2,24.36,4.51,26.99
12249,20231112,8,9,137,6,2006.88,4.63,22.58
12250,20231112,1,23,126,8,2264.64,1.58,1.47
12251,20231112,4,28,118,8,2802.08,3.54,21.56
12252,20231112,9,13,194,8,1171.2,1.85,11.7
12253,20231112,3,14,88,6,529.92,1.53,19.91
12254,20231112,9,15,154,6,2442.48,4.14,6.44
12255,20231112,9,12,171,7,1510.67,2.07,2.65
12256,20231112,5,15,133,5,2035.4,4.71,3.26
12257,20231112,6,23,2,1,283.08,4.15,21.6
12258,20231112,3,15,93,9,3663.72,4.43,23.31
12259,20231112,5,5,94,2,949.76,4.88,27.6
12260,20231112,4,10,12,4,333.44,2.24,7.68
12261,20231112,2,26,176,9,2045.88,4.7,21.1
12262,20231112,6,5,76,3,1424.64,3.72,6.54
12263,20231112,6,25,70,9,1573.29,1.97,17.62
12264,20231112,2,7,92,1,12.18,3.45,15.03
12265,20231112,4,27,89,9,1021.14,1.88,24.43
12266,20231112,3,20,169,6,2381.1,4.48,9.52
12267,20231112,9,29,2,1,217.4,1.93,8.9
12268,20231112,7,8,64,3,60.72,1.82,3.24
12269,20231112,5,11,37,9,3547.17,2.36,26.86
12270,20231112,4,13,93,7,1024.8,4.24,9.22
12271,20231112,7,2,105,3,824.67,2.76,25.28
12272,20231112,7,6,178,7,1071.98,2.51,12.56
12273,20231112,2,23,118,9,2547.72,3.26,17.15
12274,20231112,6,5,32,6,2849.28,4.49,14.76
12275,20231112,10,3,176,1,403.66,1.64,3.36
12276,20231112,1,6,59,4,612.56,1.42,23.55
12277,20231112,2,1,147,7,185.64,2.05,22.99
12278,20231112,5,14,35,8,706.56,3.5,20.4
12279,20231112,9,24,76,3,1272.0,4.21,20.22
12280,20231112,10,12,172,4,863.24,4.68,25.73
12281,20231112,1,16,64,1,56.31,2.01,7.21
12282,20231112,4,1,68,9,238.68,1.61,28.89
12283,20231112,7,6,61,1,153.14,3.98,26.67
12284,20231112,10,13,186,9,1317.6,2.1,0.41
12285,20231112,6,26,18,9,2045.88,3.81,13.47
12286,20231113,9,12,116,8,1726.48,3.31,15.02
12287,20231113,7,1,85,7,185.64,4.25,28.27
12288,20231113,6,1,127,7,185.64,2.78,11.76
12289,20231113,2,15,55,4,1628.32,1.78,7.51
12290,20231113,1,29,166,9,1956.6,2.09,0.75
12291,20231113,7,5,70,9,4273.92,3.55,12.8
12292,20231113,4,26,112,1,227.32,4.96,5.13
12293,20231113,1,4,182,1,427.85,2.54,20.63
12294,20231113,8,27,9,7,794.22,1.45,21.31
12295,20231113,9,30,178,6,2185.08,2.34,26.29
12296,20231113,4,14,120,8,706.56,3.07,23.97
12297,20231113,9,24,133,4,1696.0,2.76,16.88
12298,20231113,7,30,173,7,2549.26,2.6,5.3
12299,20231113,8,15,125,9,3663.72,1.33,11.14
12300,20231113,10,15,147,1,407.08,2.03,0.37
12301,20231113,7,11,19,2,788.26,1.09,21.16
12302,20231113,5,7,91,6,73.08,2.91,22.36
12303,20231113,9,2,132,8,2199.12,1.87,11.61
12304,20231113,7,13,145,7,1024.8,2.7,15.73
12305,20231113,1,26,19,7,1591.24,1.47,15.14
12306,20231113,5,1,196,2,53.04,4.69,4.9
12307,20231113,3,12,103,5,1079.05,4.92,24.1
12308,20231113,6,7,185,4,48.72,1.19,19.82
12309,20231113,10,4,7,9,3850.65,3.12,2.92
12310,20231113,7,1,101,5,132.6,2.13,18.81
12311,20231113,7,9,17,1,334.48,4.64,9.26
12312,20231113,2,2,196,8,2199.12,4.54,19.23
12313,20231113,1,10,154,7,583.52,4.61,24.22
12314,20231113,9,12,74,6,1294.86,2.85,1.17
12315,20231113,3,18,12,3,933.03,2.65,21.16
12316,20231113,3,8,94,8,161.92,1.47,23.19
12317,20231113,3,19,59,9,818.55,3.96,14.84
12318,20231113,8,24,150,6,2544.0,4.02,11.77
12319,20231113,10,29,141,6,1304.4,3.51,26.4
12320,20231113,7,11,111,7,2758.91,2.18,2.5
12321,20231113,5,30,198,4,1456.72,2.77,19.95
12322,20231113,4,22,200,3,424.02,4.35,8.71
12323,20231113,6,19,76,2,181.9,1.04,9.19
12324,20231113,5,26,89,3,681.96,1.25,21.31
12325,20231113,9,11,10,7,2758.91,3.14,16.21
12326,20231113,7,12,38,5,1079.05,1.86,21.23
12327,20231113,8,22,3,7,989.38,1.33,17.06
12328,20231113,3,8,62,5,101.2,4.25,8.19
12329,20231113,2,18,64,9,2799.09,3.36,15.11
12330,20231113,6,6,93,6,918.84,3.19,25.56
12331,20231113,3,15,18,6,2442.48,3.81,21.73
12332,20231113,10,17,37,5,1650.65,3.13,22.19
12333,20231113,5,12,158,9,1942.29,1.34,13.24
12334,20231113,10,20,89,7,2777.95,3.49,16.37
12335,20231113,9,7,91,1,12.18,3.16,19.11
12336,20231113,6,28,189,2,700.52,2.44,17.26
12337,20231113,9,24,75,5,2120.0,1.48,0.13
12338,20231113,9,5,137,9,4273.92,2.58,25.56
12339,20231113,7,22,161,4,565.36,3.4,17.14
12340,20231113,7,17,177,4,1320.52,4.04,1.96
12341,20231113,2,29,112,5,1087.0,2.31,2.7
12342,20231113,1,13,166,7,1024.8,3.21,9.14
12343,20231113,4,18,138,9,2799.09,4.45,3.4
12344,20231114,3,22,129,6,848.04,1.11,28.2
12345,20231114,8,9,44,5,1672.4,2.78,18.6
12346,20231114,9,24,97,7,2968.0,3.02,18.23
12347,20231114,4,15,110,1,407.08,4.35,23.43
12348,20231114,5,23,158,2,566.16,3.54,22.15
12349,20231114,6,14,42,1,88.32,3.36,12.85
12350,20231114,7,13,69,3,439.2,2.5,6.77
12351,20231114,9,13,22,4,585.6,4.08,19.9
12352,20231114,9,26,51,1,227.32,2.34,22.47
12353,20231114,10,17,77,4,1320.52,4.83,25.16
12354,20231114,8,9,9,4,1337.92,3.42,5.97
12355,20231114,4,22,86,6,848.04,2.59,22.69
12356,20231114,4,26,172,6,1363.92,2.96,25.9
12357,20231114,7,10,173,8,666.88,3.1,20.01
12358,20231114,9,10,159,7,583.52,2.58,4.57
12359,20231114,4,30,7,6,2185.08,1.94,19.65
12360,20231114,5,7,97,2,24.36,4.49,25.44
12361,20231114,10,3,37,1,403.66,2.81,6.14
12362,20231114,8,3,69,9,3632.94,1.86,19.31
12363,20231114,9,30,123,3,1092.54,4.54,25.65
12364,20231114,5,26,136,5,1136.6,3.26,24.24
12365,20231114,10,26,144,3,681.96,4.48,19.82
12366,20231114,7,17,115,1,330.13,1.05,4.28
12367,20231114,8,30,40,3,1092.54,3.7,9.66
12368,20231114,10,7,13,2,24.36,1.95,17.37
12369,20231114,2,16,103,3,168.93,2.22,16.24
12370,20231114,8,21,70,5,913.3,1.5,19.88
12371,20231114,8,28,36,3,1050.78,1.29,24.68
12372,20231114,4,24,132,7,2968.0,4.46,16.77
12373,20231114,2,24,177,1,424.0,2.59,28.63
12374,20231114,6,25,187,6,1048.86,2.75,30.0
12375,20231114,1,2,147,1,274.89,2.71,25.15
12376,20231114,3,10,19,9,750.24,3.03,5.33
12377,20231114,5,8,47,2,40.48,4.09,23.72
12378,20231114,5,17,104,8,2641.04,4.37,0.91
12379,20231114,3,5,62,3,1424.64,2.02,11.24
12380,20231114,10,21,112,4,730.64,3.08,20.07
12381,20231114,9,20,14,9,3571.65,3.68,4.09
12382,20231114,4,3,167,7,2825.62,3.78,23.73
12383,20231114,5,8,55,9,182.16,2.0,8.48
12384,20231114,10,29,95,5,1087.0,3.05,9.74
12385,20231114,6,10,62,7,583.52,1.4,24.66
12386,20231114,1,25,46,4,699.24,2.1,11.9
12387,20231114,3,30,33,4,1456.72,4.05,4.64
12388,20231114,6,27,92,9,1021.14,2.2,2.32
12389,20231114,3,9,130,9,3010.32,4.25,14.03
12390,20231114,6,13,156,3,439.2,4.45,11.57
12391,20231114,5,2,159,9,2474.01,2.05,8.96
12392,20231114,6,14,62,2,176.64,4.07,10.17
12393,20231114,10,27,45,1,113.46,3.36,3.66
12394,20231114,3,16,24,2,112.62,3.04,15.09
12395,20231114,5,21,15,1,182.66,2.6,20.2
12396,20231114,1,4,26,7,2994.95,4.7,0.45
12397,20231114,6,30,107,3,1092.54,2.14,24.8
12398,20231114,9,24,118,5,2120.0,3.42,19.98
12399,20231114,4,27,109,4,453.84,2.81,29.76
12400,20231114,10,14,176,3,264.96,4.04,25.77
12401,20231115,9,8,143,3,60.72,3.67,14.37
12402,20231115,1,8,114,3,60.72,3.1,19.12
12403,20231115,9,26,48,3,681.96,3.58,24.42
12404,20231115,10,27,1,9,1021.14,4.1,7.44
12405,20231115,4,7,145,9,109.62,3.31,6.81
12406,20231115,1,5,11,6,2849.28,1.89,25.67
12407,20231115,1,11,108,6,2364.78,2.78,7.4
12408,20231115,7,17,116,5,1650.65,1.15,2.51
12409,20231115,7,24,152,6,2544.0,3.09,4.95
12410,20231115,3,23,73,3,849.24,2.74,18.45
12411,20231115,10,24,18,8,3392.0,4.62,14.96
12412,20231115,9,26,81,9,2045.88,1.04,16.35
12413,20231115,6,1,63,2,53.04,1.22,2.32
12414,20231115,4,22,55,4,565.36,1.74,15.22
12415,20231115,6,12,53,6,1294.86,2.5,0.57
12416,20231115,2,2,108,4,1099.56,4.0,21.43
12417,20231115,5,20,176,2,793.7,2.83,4.73
12418,20231115,5,6,15,5,765.7,2.54,5.48
12419,20231115,5,17,114,4,1320.52,3.11,13.31
12420,20231115,8,29,120,8,1739.2,1.0,16.63
12421,20231115,10,22,172,2,282.68,3.99,17.01
12422,20231115,2,4,45,1,427.85,3.71,14.97
12423,20231115,3,18,114,5,1555.05,4.3,8.95
12424,20231115,9,11,180,6,2364.78,2.34,24.48
12425,20231115,8,16,176,7,394.17,4.0,7.36
12426,20231115,9,4,1,5,2139.25,2.27,4.49
12427,20231115,7,15,7,4,1628.32,3.98,29.24
12428,20231115,9,25,69,1,174.81,3.04,18.93
12429,20231115,1,7,188,7,85.26,3.74,12.6
12430,20231115,7,18,198,2,622.02,4.3,12.86
12431,20231115,1,22,112,4,565.36,4.0,13.43
12432,20231115,8,14,126,8,706.56,1.93,8.16
12433,20231115,1,28,36,6,2101.56,2.55,22.62
12434,20231115,4,14,104,4,353.28,4.27,6.7
12435,20231115,3,23,138,2,566.16,1.14,16.85
12436,20231115,5,1,153,4,106.08,3.37,13.22
12437,20231115,5,26,155,6,1363.92,2.78,8.76
12438,20231115,4,22,30,1,141.34,4.34,21.83
12439,20231115,7,28,154,2,700.52,4.74,15.65
12440,20231115,1,11,10,8,3153.04,4.97,29.73
12441,20231115,4,30,147,8,2913.44,1.42,16.96
12442,20231115,2,14,197,8,706.56,3.9,24.88
12443,20231116,4,16,50,8,450.48,3.21,25.27
12444,20231116,2,27,144,4,453.84,3.75,25.32
12445,20231116,8,24,138,1,424.0,2.42,17.19
12446,20231116,8,11,75,5,1970.65,4.37,25.73
12447,20231116,1,19,176,4,363.8,3.29,24.52
12448,20231116,8,28,176,8,2802.08,1.21,20.36
12449,20231116,1,25,48,4,699.24,4.89,29.5
12450,20231116,4,22,2,9,1272.06,2.13,0.48
12451,20231116,8,11,34,3,1182.39,4.0,3.93
12452,20231116,5,18,182,7,2177.07,3.98,1.51
12453,20231116,4,19,135,7,636.65,3.99,28.38
12454,20231116,2,15,51,6,2442.48,3.87,7.42
12455,20231116,8,22,78,2,282.68,2.03,0.33
12456,20231116,6,21,85,7,1278.62,4.57,21.03
12457,20231116,7,27,124,5,567.3,2.91,2.37
12458,20231116,8,23,69,6,1698.48,3.24,29.12
12459,20231116,6,22,78,5,706.7,1.89,6.74
12460,20231116,10,10,197,3,250.08,1.54,11.98
12461,20231116,9,21,37,2,365.32,1.42,29.23
12462,20231116,7,29,42,8,1739.2,1.71,17.79
12463,20231116,4,29,179,5,1087.0,3.64,18.96
12464,20231116,2,23,97,3,849.24,1.04,18.65
12465,20231116,3,24,45,1,424.0,1.09,5.76
12466,20231116,8,17,94,8,2641.04,4.49,18.14
12467,20231116,2,19,181,9,818.55,1.64,3.29
12468,20231116,4,20,41,3,1190.55,1.68,16.6
12469,20231116,4,22,4,1,141.34,2.32,18.63
12470,20231116,6,5,188,3,1424.64,4.32,28.62
12471,20231116,4,15,12,7,2849.56,3.01,4.09
12472,20231116,7,15,105,5,2035.4,3.2,10.84
12473,20231116,10,11,63,7,2758.91,5.0,13.2
12474,20231116,6,21,38,7,1278.62,2.49,27.34
12475,20231116,1,13,135,1,146.4,4.63,9.61
12476,20231116,8,16,12,9,506.79,2.39,22.38
12477,20231116,10,6,107,3,459.42,1.3,24.3
12478,20231116,7,4,111,3,1283.55,1.76,18.4
12479,20231116,6,19,42,3,272.85,1.58,1.62
12480,20231116,9,30,114,8,2913.44,1.84,14.25
12481,20231116,9,9,137,4,1337.92,4.48,5.7
12482,20231116,5,3,16,8,3229.28,4.93,5.5
12483,20231116,6,24,198,6,2544.0,3.94,9.2
12484,20231116,3,25,83,9,1573.29,1.79,25.0
12485,20231116,6,15,173,4,1628.32,2.32,13.48
12486,20231116,8,10,10,2,166.72,3.11,8.6
12487,20231116,3,9,28,2,668.96,3.68,21.29
12488,20231116,5,3,197,4,1614.64,4.11,25.69
12489,20231116,2,26,122,2,454.64,3.45,14.15
12490,20231116,7,11,30,1,394.13,2.0,21.25
12491,20231116,4,12,188,9,1942.29,3.79,0.7
12492,20231116,5,12,15,7,1510.67,4.45,25.81
12493,20231116,1,29,3,1,217.4,2.1,3.76
